gene,group
ZMYM1,broadly_reactive_cysteine
CEP170,broadly_reactive_cysteine
LDLRAP1,broadly_reactive_cysteine
ODR4,broadly_reactive_cysteine
NOL9,broadly_reactive_cysteine
CEP85L,broadly_reactive_cysteine
SZT2,broadly_reactive_cysteine
TPRG1L,broadly_reactive_cysteine
CC2D1B,broadly_reactive_cysteine
RARS2,broadly_reactive_cysteine
THEM4,broadly_reactive_cysteine
FKBP15,broadly_reactive_cysteine
HIVEP3,broadly_reactive_cysteine
DDX59,broadly_reactive_cysteine
ZC3H13,broadly_reactive_cysteine
C9orf114,broadly_reactive_cysteine
C10orf76,broadly_reactive_cysteine
MPP7,broadly_reactive_cysteine
GPATCH4,broadly_reactive_cysteine
LRIF1,broadly_reactive_cysteine
IBA57,broadly_reactive_cysteine
HECTD3,broadly_reactive_cysteine
ZFYVE27,broadly_reactive_cysteine
UBR4,broadly_reactive_cysteine
STXBP5,broadly_reactive_cysteine
BEND3,broadly_reactive_cysteine
CAMSAP1,broadly_reactive_cysteine
ZNF648,broadly_reactive_cysteine
MRPL2,broadly_reactive_cysteine
ATXN7L2,broadly_reactive_cysteine
DCAF12,broadly_reactive_cysteine
UBAP2,broadly_reactive_cysteine
IDNK,broadly_reactive_cysteine
C9orf64,broadly_reactive_cysteine
GORAB,broadly_reactive_cysteine
ACBD5,broadly_reactive_cysteine
FAM102B,broadly_reactive_cysteine
HENMT1,broadly_reactive_cysteine
RBM26,broadly_reactive_cysteine
C9orf66,broadly_reactive_cysteine
ATAD3B,broadly_reactive_cysteine
FAM102A,broadly_reactive_cysteine
CCDC18,broadly_reactive_cysteine
CPSF3L,broadly_reactive_cysteine
GLTPD1,broadly_reactive_cysteine
ZCCHC11,broadly_reactive_cysteine
KIAA1009,broadly_reactive_cysteine
FRY,broadly_reactive_cysteine
RNASEH2B,broadly_reactive_cysteine
ATPAF1,broadly_reactive_cysteine
RC3H1,broadly_reactive_cysteine
SH3PXD2A,broadly_reactive_cysteine
DDI2,broadly_reactive_cysteine
THEMIS2,broadly_reactive_cysteine
NDUFAF5,broadly_reactive_cysteine
NT5DC1,broadly_reactive_cysteine
TMCO4,broadly_reactive_cysteine
AHDC1,broadly_reactive_cysteine
MINOS1,broadly_reactive_cysteine
VPS13D,broadly_reactive_cysteine
PRR14L,broadly_reactive_cysteine
MEI1,broadly_reactive_cysteine
LIN9,broadly_reactive_cysteine
LYRM7,broadly_reactive_cysteine
EMC10,broadly_reactive_cysteine
PIK3R6,broadly_reactive_cysteine
RIF1,broadly_reactive_cysteine
VPS53,broadly_reactive_cysteine
FAM40A,broadly_reactive_cysteine
FAM108B1,broadly_reactive_cysteine
OBSCN,broadly_reactive_cysteine
CEP350,broadly_reactive_cysteine
RPRD2,broadly_reactive_cysteine
RNF220,broadly_reactive_cysteine
ANGEL2,broadly_reactive_cysteine
WDR78,broadly_reactive_cysteine
PRPF38B,broadly_reactive_cysteine
RNF20,broadly_reactive_cysteine
PDE4DIP,broadly_reactive_cysteine
ZNF318,broadly_reactive_cysteine
SFMBT2,broadly_reactive_cysteine
OTUD1,broadly_reactive_cysteine
CDKAL1,broadly_reactive_cysteine
ZNF691,broadly_reactive_cysteine
MYSM1,broadly_reactive_cysteine
FOCAD,broadly_reactive_cysteine
TAF3,broadly_reactive_cysteine
SNX30,broadly_reactive_cysteine
FAM208B,broadly_reactive_cysteine
FAM46C,broadly_reactive_cysteine
RSBN1,broadly_reactive_cysteine
LYPLAL1,broadly_reactive_cysteine
ECM29,broadly_reactive_cysteine
ZCCHC6,broadly_reactive_cysteine
C20orf94,broadly_reactive_cysteine
DENND4C,broadly_reactive_cysteine
NAA35,broadly_reactive_cysteine
MBNL2,broadly_reactive_cysteine
LRRC16A,broadly_reactive_cysteine
ZMYM4,broadly_reactive_cysteine
RNF219,broadly_reactive_cysteine
BSPRY,broadly_reactive_cysteine
FAM160B1,broadly_reactive_cysteine
ZDHHC20,broadly_reactive_cysteine
SPRYD7,broadly_reactive_cysteine
LYSMD4,broadly_reactive_cysteine
QIL1,broadly_reactive_cysteine
RNF123,broadly_reactive_cysteine
FBXO31,broadly_reactive_cysteine
RNF213,broadly_reactive_cysteine
AP1AR,broadly_reactive_cysteine
FAM21A,broadly_reactive_cysteine
LPCAT4,broadly_reactive_cysteine
WDR25,broadly_reactive_cysteine
FAM91A1,broadly_reactive_cysteine
NARG2,broadly_reactive_cysteine
LARP1B,broadly_reactive_cysteine
CEP135,broadly_reactive_cysteine
TBC1D9B,broadly_reactive_cysteine
MAP1S,broadly_reactive_cysteine
E4F1,broadly_reactive_cysteine
PPP2R2D,broadly_reactive_cysteine
ARL6IP4,broadly_reactive_cysteine
ATG16L1,broadly_reactive_cysteine
RAP1GAP2,broadly_reactive_cysteine
ARID2,broadly_reactive_cysteine
DIEXF,broadly_reactive_cysteine
SEL1L3,broadly_reactive_cysteine
TNS3,broadly_reactive_cysteine
HAUS3,broadly_reactive_cysteine
SPTY2D1,broadly_reactive_cysteine
LMBRD2,broadly_reactive_cysteine
ZFYVE26,broadly_reactive_cysteine
MSL1,broadly_reactive_cysteine
C2orf16,broadly_reactive_cysteine
INTS3,broadly_reactive_cysteine
ARHGAP17,broadly_reactive_cysteine
CDCA2,broadly_reactive_cysteine
NAIF1,broadly_reactive_cysteine
CWF19L1,broadly_reactive_cysteine
KIAA1429,broadly_reactive_cysteine
ZNF518A,broadly_reactive_cysteine
HEATR6,broadly_reactive_cysteine
ANKRD40,broadly_reactive_cysteine
KIAA0240,broadly_reactive_cysteine
TRIM68,broadly_reactive_cysteine
AMMECR1L,broadly_reactive_cysteine
ATL3,broadly_reactive_cysteine
RPL7L1,broadly_reactive_cysteine
MCTP2,broadly_reactive_cysteine
IQSEC1,broadly_reactive_cysteine
RLTPR,broadly_reactive_cysteine
CIAPIN1,broadly_reactive_cysteine
ZFAND6,broadly_reactive_cysteine
SMYD5,broadly_reactive_cysteine
PTRHD1,broadly_reactive_cysteine
XAF1,broadly_reactive_cysteine
OTUD7B,broadly_reactive_cysteine
RALGAPA1,broadly_reactive_cysteine
THOC7,broadly_reactive_cysteine
SIGIRR,broadly_reactive_cysteine
NADSYN1,broadly_reactive_cysteine
ELP2,broadly_reactive_cysteine
TWF2,broadly_reactive_cysteine
NCAPH2,broadly_reactive_cysteine
DESI1,broadly_reactive_cysteine
KIAA0930,broadly_reactive_cysteine
ASPHD2,broadly_reactive_cysteine
C22orf25,broadly_reactive_cysteine
PHF17,broadly_reactive_cysteine
SNRNP48,broadly_reactive_cysteine
MRM1,broadly_reactive_cysteine
TYW3,broadly_reactive_cysteine
CENPP,broadly_reactive_cysteine
SPOPL,broadly_reactive_cysteine
CCSAP,broadly_reactive_cysteine
ZNF770,broadly_reactive_cysteine
RAB12,broadly_reactive_cysteine
DENND5A,broadly_reactive_cysteine
ADNP2,broadly_reactive_cysteine
SDE2,broadly_reactive_cysteine
EIF5AL1,broadly_reactive_cysteine
ANO7,broadly_reactive_cysteine
STYK1,broadly_reactive_cysteine
RCSD1,broadly_reactive_cysteine
PYHIN1,broadly_reactive_cysteine
NIPBL,broadly_reactive_cysteine
SLC25A25,broadly_reactive_cysteine
PDE12,broadly_reactive_cysteine
LIN54,broadly_reactive_cysteine
PRR5L,broadly_reactive_cysteine
TET2,broadly_reactive_cysteine
ZNF280D,broadly_reactive_cysteine
OGFOD2,broadly_reactive_cysteine
NAA16,broadly_reactive_cysteine
MFSD5,broadly_reactive_cysteine
ALKBH2,broadly_reactive_cysteine
ZNF498,broadly_reactive_cysteine
CYP4F22,broadly_reactive_cysteine
C5orf45,broadly_reactive_cysteine
APOBEC3H,broadly_reactive_cysteine
SLC25A24,broadly_reactive_cysteine
RETSAT,broadly_reactive_cysteine
ZNF746,broadly_reactive_cysteine
RINT1,broadly_reactive_cysteine
TMEM214,broadly_reactive_cysteine
DPY19L2,broadly_reactive_cysteine
SWSAP1,broadly_reactive_cysteine
CDPF1,broadly_reactive_cysteine
HIBCH,broadly_reactive_cysteine
C3orf17,broadly_reactive_cysteine
ARMC6,broadly_reactive_cysteine
TTI2,broadly_reactive_cysteine
ANKRD54,broadly_reactive_cysteine
TAPT1,broadly_reactive_cysteine
KANK3,broadly_reactive_cysteine
JMJD6,broadly_reactive_cysteine
PPP1R18,broadly_reactive_cysteine
ZCCHC8,broadly_reactive_cysteine
RPUSD3,broadly_reactive_cysteine
MIS18BP1,broadly_reactive_cysteine
MAST2,broadly_reactive_cysteine
DHX57,broadly_reactive_cysteine
MRPL54,broadly_reactive_cysteine
ERAP2,broadly_reactive_cysteine
CDC73,broadly_reactive_cysteine
PMF1,broadly_reactive_cysteine
GTF2H2D,broadly_reactive_cysteine
FAM117B,broadly_reactive_cysteine
MRPL14,broadly_reactive_cysteine
SLC27A4,broadly_reactive_cysteine
LLGL2,broadly_reactive_cysteine
CC2D1A,broadly_reactive_cysteine
TATDN1,broadly_reactive_cysteine
MSANTD2,broadly_reactive_cysteine
DUS1L,broadly_reactive_cysteine
TAF2,broadly_reactive_cysteine
C8orf82,broadly_reactive_cysteine
ZNF529,broadly_reactive_cysteine
ZFP1,broadly_reactive_cysteine
EDC4,broadly_reactive_cysteine
CEP85,broadly_reactive_cysteine
FAHD2B,broadly_reactive_cysteine
EBLN2,broadly_reactive_cysteine
PRMT10,broadly_reactive_cysteine
PRPF8,broadly_reactive_cysteine
DENND1B,broadly_reactive_cysteine
FBXO42,broadly_reactive_cysteine
SCYL2,broadly_reactive_cysteine
TTC27,broadly_reactive_cysteine
SFXN4,broadly_reactive_cysteine
ARHGAP11A,broadly_reactive_cysteine
WDR73,broadly_reactive_cysteine
CNNM4,broadly_reactive_cysteine
NFRKB,broadly_reactive_cysteine
FAHD1,broadly_reactive_cysteine
C22orf39,broadly_reactive_cysteine
ANKRD16,broadly_reactive_cysteine
ALKBH5,broadly_reactive_cysteine
PDXDC1,broadly_reactive_cysteine
KIAA1609,broadly_reactive_cysteine
INTS5,broadly_reactive_cysteine
TMEM154,broadly_reactive_cysteine
GIMAP6,broadly_reactive_cysteine
RSBN1L,broadly_reactive_cysteine
SLC27A1,broadly_reactive_cysteine
EMB,broadly_reactive_cysteine
RFWD3,broadly_reactive_cysteine
PGM2L1,broadly_reactive_cysteine
CTR9,broadly_reactive_cysteine
AAGAB,broadly_reactive_cysteine
ZNF613,broadly_reactive_cysteine
TRMT10B,broadly_reactive_cysteine
PPIP5K1,broadly_reactive_cysteine
PSRC1,broadly_reactive_cysteine
TTC37,broadly_reactive_cysteine
BORA,broadly_reactive_cysteine
C16orf87,broadly_reactive_cysteine
KCTD18,broadly_reactive_cysteine
DARS2,broadly_reactive_cysteine
TTC33,broadly_reactive_cysteine
HAGHL,broadly_reactive_cysteine
FBXO38,broadly_reactive_cysteine
NCEH1,broadly_reactive_cysteine
FIGNL1,broadly_reactive_cysteine
PAPD4,broadly_reactive_cysteine
TRAT1,broadly_reactive_cysteine
SPSB3,broadly_reactive_cysteine
FBXO46,broadly_reactive_cysteine
TRIM65,broadly_reactive_cysteine
RHBDF2,broadly_reactive_cysteine
C14orf43,broadly_reactive_cysteine
BRAT1,broadly_reactive_cysteine
WDR59,broadly_reactive_cysteine
ZC3H14,broadly_reactive_cysteine
CNST,broadly_reactive_cysteine
C17orf101,broadly_reactive_cysteine
LARP1,broadly_reactive_cysteine
ATAD2,broadly_reactive_cysteine
TMED8,broadly_reactive_cysteine
GPR179,broadly_reactive_cysteine
BLOC1S3,broadly_reactive_cysteine
BLOC1S2,broadly_reactive_cysteine
RICTOR,broadly_reactive_cysteine
WDR74,broadly_reactive_cysteine
POTEE,broadly_reactive_cysteine
FAM111B,broadly_reactive_cysteine
SARM1,broadly_reactive_cysteine
MTHFD1L,broadly_reactive_cysteine
ANKRD12,broadly_reactive_cysteine
ANKRD11,broadly_reactive_cysteine
AFTPH,broadly_reactive_cysteine
FIP1L1,broadly_reactive_cysteine
CRTC3,broadly_reactive_cysteine
SASS6,broadly_reactive_cysteine
CYP20A1,broadly_reactive_cysteine
IL27RA,broadly_reactive_cysteine
LRSAM1,broadly_reactive_cysteine
LCLAT1,broadly_reactive_cysteine
FAM175A,broadly_reactive_cysteine
CWC27,broadly_reactive_cysteine
DHRS13,broadly_reactive_cysteine
DRAM2,broadly_reactive_cysteine
ZDHHC24,broadly_reactive_cysteine
CRELD2,broadly_reactive_cysteine
WDR82,broadly_reactive_cysteine
ABHD15,broadly_reactive_cysteine
APOOL,broadly_reactive_cysteine
DPP8,broadly_reactive_cysteine
ATF7IP,broadly_reactive_cysteine
RANBP10,broadly_reactive_cysteine
CYP2R1,broadly_reactive_cysteine
PACS1,broadly_reactive_cysteine
BCOR,broadly_reactive_cysteine
MPRIP,broadly_reactive_cysteine
RAB11FIP1,broadly_reactive_cysteine
NAPRT1,broadly_reactive_cysteine
DNMBP,broadly_reactive_cysteine
DNAJC14,broadly_reactive_cysteine
GIGYF2,broadly_reactive_cysteine
THADA,broadly_reactive_cysteine
HSDL2,broadly_reactive_cysteine
CCBL2,broadly_reactive_cysteine
PPP1R21,broadly_reactive_cysteine
CYHR1,broadly_reactive_cysteine
JHDM1D,broadly_reactive_cysteine
SYNE3,broadly_reactive_cysteine
ZNF841,broadly_reactive_cysteine
DEF8,broadly_reactive_cysteine
ZNF836,broadly_reactive_cysteine
NFXL1,broadly_reactive_cysteine
ATG14,broadly_reactive_cysteine
NBEAL2,broadly_reactive_cysteine
CCDC64,broadly_reactive_cysteine
C15orf39,broadly_reactive_cysteine
MMS22L,broadly_reactive_cysteine
SRCAP,broadly_reactive_cysteine
RINL,broadly_reactive_cysteine
FAM65A,broadly_reactive_cysteine
NBEAL1,broadly_reactive_cysteine
C1orf122,broadly_reactive_cysteine
MFSD6,broadly_reactive_cysteine
UBR3,broadly_reactive_cysteine
ANKRD13D,broadly_reactive_cysteine
UBN2,broadly_reactive_cysteine
CEP128,broadly_reactive_cysteine
PIK3AP1,broadly_reactive_cysteine
PNPLA7,broadly_reactive_cysteine
GPRIN3,broadly_reactive_cysteine
PAXIP1,broadly_reactive_cysteine
STXBP4,broadly_reactive_cysteine
CYP4V2,broadly_reactive_cysteine
XIRP1,broadly_reactive_cysteine
VPS13C,broadly_reactive_cysteine
USP34,broadly_reactive_cysteine
USP30,broadly_reactive_cysteine
USP31,broadly_reactive_cysteine
USP53,broadly_reactive_cysteine
MOB2,broadly_reactive_cysteine
UNC13D,broadly_reactive_cysteine
PREX2,broadly_reactive_cysteine
FRA10AC1,broadly_reactive_cysteine
UBE2R2,broadly_reactive_cysteine
MLF1IP,broadly_reactive_cysteine
MED13L,broadly_reactive_cysteine
LARP4,broadly_reactive_cysteine
TMUB2,broadly_reactive_cysteine
MED25,broadly_reactive_cysteine
TUBA1A,broadly_reactive_cysteine
CBLL1,broadly_reactive_cysteine
INTS8,broadly_reactive_cysteine
NOL8,broadly_reactive_cysteine
SSH2,broadly_reactive_cysteine
ASXL2,broadly_reactive_cysteine
CEP68,broadly_reactive_cysteine
SUPT6H,broadly_reactive_cysteine
SND1,broadly_reactive_cysteine
MARK2,broadly_reactive_cysteine
DDX46,broadly_reactive_cysteine
TRMT10C,broadly_reactive_cysteine
BZW1,broadly_reactive_cysteine
MON1B,broadly_reactive_cysteine
LRRC8D,broadly_reactive_cysteine
ABHD13,broadly_reactive_cysteine
ASRGL1,broadly_reactive_cysteine
DHX30,broadly_reactive_cysteine
EIF3M,broadly_reactive_cysteine
MEPCE,broadly_reactive_cysteine
ARMCX2,broadly_reactive_cysteine
CDC37L1,broadly_reactive_cysteine
ZNF771,broadly_reactive_cysteine
PARS2,broadly_reactive_cysteine
RSRC2,broadly_reactive_cysteine
BEND5,broadly_reactive_cysteine
RRAGA,broadly_reactive_cysteine
MCM10,broadly_reactive_cysteine
GET4,broadly_reactive_cysteine
COPS6,broadly_reactive_cysteine
ENOSF1,broadly_reactive_cysteine
MAEA,broadly_reactive_cysteine
EPM2AIP1,broadly_reactive_cysteine
DHX32,broadly_reactive_cysteine
TAOK1,broadly_reactive_cysteine
SH3BP5L,broadly_reactive_cysteine
FASTKD5,broadly_reactive_cysteine
ATPBD4,broadly_reactive_cysteine
ZNF627,broadly_reactive_cysteine
KDM3B,broadly_reactive_cysteine
RASGRP2,broadly_reactive_cysteine
RRM2B,broadly_reactive_cysteine
HS2ST1,broadly_reactive_cysteine
MICAL3,broadly_reactive_cysteine
NLRC3,broadly_reactive_cysteine
DYM,broadly_reactive_cysteine
PHF5A,broadly_reactive_cysteine
APTX,broadly_reactive_cysteine
ERMP1,broadly_reactive_cysteine
GPRIN1,broadly_reactive_cysteine
TRMT1L,broadly_reactive_cysteine
ZC3HAV1,broadly_reactive_cysteine
MRPL21,broadly_reactive_cysteine
TICRR,broadly_reactive_cysteine
EFTUD1,broadly_reactive_cysteine
FAM122B,broadly_reactive_cysteine
SETX,broadly_reactive_cysteine
TRAPPC11,broadly_reactive_cysteine
NUP54,broadly_reactive_cysteine
ATG9A,broadly_reactive_cysteine
LYSMD3,broadly_reactive_cysteine
C14orf159,broadly_reactive_cysteine
C10orf118,broadly_reactive_cysteine
GPR155,broadly_reactive_cysteine
C16orf62,broadly_reactive_cysteine
POGZ,broadly_reactive_cysteine
ZFYVE16,broadly_reactive_cysteine
MON2,broadly_reactive_cysteine
UBE3B,broadly_reactive_cysteine
ZNF571,broadly_reactive_cysteine
DENND4A,broadly_reactive_cysteine
TMC6,broadly_reactive_cysteine
PEX26,broadly_reactive_cysteine
NUFIP2,broadly_reactive_cysteine
MAVS,broadly_reactive_cysteine
CLASP1,broadly_reactive_cysteine
DHX29,broadly_reactive_cysteine
COMMD6,broadly_reactive_cysteine
TRMT11,broadly_reactive_cysteine
HAUS6,broadly_reactive_cysteine
KDELC2,broadly_reactive_cysteine
TRIM46,broadly_reactive_cysteine
HEATR3,broadly_reactive_cysteine
KIF21A,broadly_reactive_cysteine
DCXR,broadly_reactive_cysteine
BRAP,broadly_reactive_cysteine
EMSY,broadly_reactive_cysteine
AKNA,broadly_reactive_cysteine
HSD11B1L,broadly_reactive_cysteine
RAI1,broadly_reactive_cysteine
WAPAL,broadly_reactive_cysteine
R3HCC1L,broadly_reactive_cysteine
IRF2BP2,broadly_reactive_cysteine
APBB1IP,broadly_reactive_cysteine
WDR53,broadly_reactive_cysteine
KCTD20,broadly_reactive_cysteine
SNX20,broadly_reactive_cysteine
CAMKMT,broadly_reactive_cysteine
ADCK2,broadly_reactive_cysteine
BTLA,broadly_reactive_cysteine
CCDC91,broadly_reactive_cysteine
RBBP6,broadly_reactive_cysteine
ARHGAP30,broadly_reactive_cysteine
FGD2,broadly_reactive_cysteine
UBE3D,broadly_reactive_cysteine
TSEN54,broadly_reactive_cysteine
PTAR1,broadly_reactive_cysteine
TECPR1,broadly_reactive_cysteine
RABEPK,broadly_reactive_cysteine
MTERFD2,broadly_reactive_cysteine
ADAT2,broadly_reactive_cysteine
HUWE1,broadly_reactive_cysteine
CNTRL,broadly_reactive_cysteine
CTU1,broadly_reactive_cysteine
PXK,broadly_reactive_cysteine
TAF8,broadly_reactive_cysteine
UBE2Q1,broadly_reactive_cysteine
KIAA0907,broadly_reactive_cysteine
VPS13B,broadly_reactive_cysteine
MRPL10,broadly_reactive_cysteine
CMC1,broadly_reactive_cysteine
CENPV,broadly_reactive_cysteine
SLFN11,broadly_reactive_cysteine
PCGF5,broadly_reactive_cysteine
SDCCAG8,broadly_reactive_cysteine
C14orf80,broadly_reactive_cysteine
GLRX5,broadly_reactive_cysteine
TRAPPC6B,broadly_reactive_cysteine
TMEM55B,broadly_reactive_cysteine
ZBTB33,broadly_reactive_cysteine
KIAA1328,broadly_reactive_cysteine
PATL1,broadly_reactive_cysteine
SRL,broadly_reactive_cysteine
TBC1D1,broadly_reactive_cysteine
DPP9,broadly_reactive_cysteine
TADA2B,broadly_reactive_cysteine
SYVN1,broadly_reactive_cysteine
TRPT1,broadly_reactive_cysteine
PRUNE,broadly_reactive_cysteine
ADCK1,broadly_reactive_cysteine
ISCA2,broadly_reactive_cysteine
NOP9,broadly_reactive_cysteine
PABPN1,broadly_reactive_cysteine
METTL3,broadly_reactive_cysteine
LDB1,broadly_reactive_cysteine
PBRM1,broadly_reactive_cysteine
YRDC,broadly_reactive_cysteine
PRPF39,broadly_reactive_cysteine
RPAIN,broadly_reactive_cysteine
ZNF329,broadly_reactive_cysteine
TLK2,broadly_reactive_cysteine
ZNF598,broadly_reactive_cysteine
AGPAT6,broadly_reactive_cysteine
KTN1,broadly_reactive_cysteine
SMG6,broadly_reactive_cysteine
NLRX1,broadly_reactive_cysteine
CCDC84,broadly_reactive_cysteine
BCL9L,broadly_reactive_cysteine
USP48,broadly_reactive_cysteine
N4BP2,broadly_reactive_cysteine
CADPS2,broadly_reactive_cysteine
STK32C,broadly_reactive_cysteine
FERMT3,broadly_reactive_cysteine
NAA40,broadly_reactive_cysteine
CASZ1,broadly_reactive_cysteine
AACS,broadly_reactive_cysteine
LUZP1,broadly_reactive_cysteine
KBTBD6,broadly_reactive_cysteine
VPS36,broadly_reactive_cysteine
TAX1BP1,broadly_reactive_cysteine
PACS2,broadly_reactive_cysteine
CAND1,broadly_reactive_cysteine
GLCCI1,broadly_reactive_cysteine
COMTD1,broadly_reactive_cysteine
RTTN,broadly_reactive_cysteine
SLC22A16,broadly_reactive_cysteine
COMMD7,broadly_reactive_cysteine
MON1A,broadly_reactive_cysteine
TSPYL5,broadly_reactive_cysteine
P2RY8,broadly_reactive_cysteine
TPRA1,broadly_reactive_cysteine
AMZ2,broadly_reactive_cysteine
THOC6,broadly_reactive_cysteine
METTL16,broadly_reactive_cysteine
PARG,broadly_reactive_cysteine
BPHL,broadly_reactive_cysteine
LONP2,broadly_reactive_cysteine
ZC3HC1,broadly_reactive_cysteine
RASSF3,broadly_reactive_cysteine
NLRC5,broadly_reactive_cysteine
CHD1L,broadly_reactive_cysteine
FCHSD1,broadly_reactive_cysteine
GPBP1,broadly_reactive_cysteine
CCDC25,broadly_reactive_cysteine
C10orf47,broadly_reactive_cysteine
TMPRSS12,broadly_reactive_cysteine
SKAP1,broadly_reactive_cysteine
TEN1,broadly_reactive_cysteine
TMEM173,broadly_reactive_cysteine
RALGAPB,broadly_reactive_cysteine
CHSY1,broadly_reactive_cysteine
CARM1,broadly_reactive_cysteine
NIT1,broadly_reactive_cysteine
COMMD2,broadly_reactive_cysteine
CIR1,broadly_reactive_cysteine
HEATR5A,broadly_reactive_cysteine
ZNF575,broadly_reactive_cysteine
NCAPG2,broadly_reactive_cysteine
C19orf68,broadly_reactive_cysteine
FBXO11,broadly_reactive_cysteine
SFR1,broadly_reactive_cysteine
ANKLE2,broadly_reactive_cysteine
CATSPERD,broadly_reactive_cysteine
PROSER1,broadly_reactive_cysteine
DGKH,broadly_reactive_cysteine
